scenario	iteration	pop	ind	time	mean_len	total_seq	n_frag
OneGeneFlow	4	EA	27	0	103701.5306122449	121953000	1176
OneGeneFlow	4	EA	28	0	105598.21428571429	118270000	1120
OneGeneFlow	4	EA	29	0	110681.9012797075	121086000	1094
OneGeneFlow	4	EA	30	0	111987.3532068654	123970000	1107
OneGeneFlow	4	EA	31	0	110483.98268398269	127609000	1155
OneGeneFlow	4	EA	32	0	109980.99547511312	121529000	1105
OneGeneFlow	4	EA	33	0	106040.57709648332	117599000	1109
OneGeneFlow	4	EA	34	0	97339.17616126205	111064000	1141
OneGeneFlow	4	EA	35	0	103297.69033361848	120755000	1169
OneGeneFlow	4	EA	36	0	110329.2469352014	125996000	1142
OneGeneFlow	4	EA	37	0	109737.55656108598	121260000	1105
OneGeneFlow	4	EA	38	0	111507.70625566636	122993000	1103
OneGeneFlow	4	EA	39	0	117478.10218978103	128756000	1096
OneGeneFlow	4	EA	40	0	106382.48436103664	119042000	1119
OneGeneFlow	4	EA	41	0	117813.65313653137	127710000	1084
OneGeneFlow	4	EA	42	0	106785.58875219684	121522000	1138
OneGeneFlow	4	EA	43	0	112050.87881591119	121127000	1081
OneGeneFlow	4	EA	44	0	108461.74617461747	120501000	1111
OneGeneFlow	4	EA	45	0	97936.0	110178000	1125
OneGeneFlow	4	EA	46	0	105653.1141868512	122135000	1156
OneGeneFlow	4	EA	47	0	110515.9574468085	124662000	1128
OneGeneFlow	4	EA	48	0	107848.93419833179	116369000	1079
OneGeneFlow	4	EA	49	0	113973.5401459854	124915000	1096
OneGeneFlow	4	WE	0	0	100255.02742230348	109679000	1094
OneGeneFlow	4	WE	1	0	102924.54632282713	107762000	1047
OneGeneFlow	4	WE	2	0	107651.74574753805	120247000	1117
OneGeneFlow	4	WE	3	0	109230.63223508459	122666000	1123
OneGeneFlow	4	WE	4	0	106500.0	111399000	1046
OneGeneFlow	4	WE	5	0	106072.90729072907	117847000	1111
OneGeneFlow	4	WE	6	0	112139.35969868173	119092000	1062
OneGeneFlow	4	WE	7	0	106403.28467153285	116618000	1096
OneGeneFlow	4	WE	8	0	103208.1081081081	114561000	1110
OneGeneFlow	4	WE	9	0	104558.44155844155	112714000	1078
OneGeneFlow	4	WE	10	0	104680.29739776952	112636000	1076
OneGeneFlow	4	WE	11	0	105802.10325047802	110669000	1046
OneGeneFlow	4	WE	12	0	102742.50440917107	116510000	1134
OneGeneFlow	4	WE	13	0	105117.86372007367	114158000	1086
OneGeneFlow	4	WE	14	0	100556.85920577617	111417000	1108
OneGeneFlow	4	WE	15	0	108977.212971078	124343000	1141
OneGeneFlow	4	WE	16	0	104134.31542461005	120171000	1154
OneGeneFlow	4	WE	17	0	113609.1743119266	123834000	1090
OneGeneFlow	4	WE	18	0	118772.030651341	123998000	1044
OneGeneFlow	4	WE	19	0	104592.32175502743	114424000	1094
OneGeneFlow	4	WE	20	0	105749.09747292419	117170000	1108
OneGeneFlow	4	WE	21	0	101471.82425978988	106241000	1047
OneGeneFlow	4	WE	22	0	107473.6355226642	116179000	1081
OneGeneFlow	4	WE	23	0	112789.90081154193	125084000	1109
OneGeneFlow	4	WE	24	0	111780.1287948482	121505000	1087
OneGeneFlow	4	WE	25	0	99680.92691622104	111842000	1122
OneGeneFlow	4	WE	26	0	103141.94722474978	113353000	1099
OneGeneFlow	4	WE	27	0	101547.44525547445	111296000	1096
OneGeneFlow	4	WE	28	0	104919.96142719383	108802000	1037
OneGeneFlow	4	WE	29	0	103321.52588555859	113757000	1101
OneGeneFlow	4	WE	30	0	111804.22794117648	121643000	1088
OneGeneFlow	4	WE	31	0	107003.7700282752	113531000	1061
OneGeneFlow	4	WE	32	0	107401.40845070423	122008000	1136
OneGeneFlow	4	WE	33	0	108037.47714808043	118193000	1094
OneGeneFlow	4	WE	34	0	106885.33834586466	113726000	1064
OneGeneFlow	4	WE	35	0	110203.53159851301	118579000	1076
OneGeneFlow	4	WE	36	0	106849.43181818182	112833000	1056
OneGeneFlow	4	WE	37	0	105394.12811387901	118463000	1124
OneGeneFlow	4	WE	38	0	114471.03513770181	120538000	1053
OneGeneFlow	4	WE	39	0	108746.59400544959	119730000	1101
OneGeneFlow	4	WE	40	0	108167.70740410348	121256000	1121
OneGeneFlow	4	WE	41	0	109812.61261261262	121892000	1110
OneGeneFlow	4	WE	42	0	105613.23392357875	113323000	1073
OneGeneFlow	4	WE	43	0	107082.47422680413	114257000	1067
OneGeneFlow	4	WE	44	0	106256.84608120869	112526000	1059
OneGeneFlow	4	WE	45	0	102828.02547770701	113008000	1099
OneGeneFlow	4	WE	46	0	104990.24822695035	118429000	1128
OneGeneFlow	4	WE	47	0	101376.13843351549	111311000	1098
OneGeneFlow	4	WE	48	0	104458.25771324863	115113000	1102
OneGeneFlow	4	WE	49	0	106288.80866425992	117768000	1108
OneGeneFlow	5	EA	0	0	106582.67716535433	108288000	1016
OneGeneFlow	5	EA	1	0	104230.92369477912	103814000	996
OneGeneFlow	5	EA	2	0	98564.39790575916	94129000	955
OneGeneFlow	5	EA	3	0	111036.4238410596	100599000	906
OneGeneFlow	5	EA	4	0	109891.63090128756	102419000	932
OneGeneFlow	5	EA	5	0	109736.5010799136	101616000	926
OneGeneFlow	5	EA	6	0	104230.60573857598	98081000	941
OneGeneFlow	5	EA	7	0	98815.40084388186	93677000	948
OneGeneFlow	5	EA	8	0	99352.09825997952	97067000	977
OneGeneFlow	5	EA	9	0	100725.55205047318	95790000	951
OneGeneFlow	5	EA	10	0	106826.4192139738	97853000	916
OneGeneFlow	5	EA	11	0	96154.0847983454	92981000	967
OneGeneFlow	5	EA	12	0	110695.46891464699	105050000	949
OneGeneFlow	5	EA	13	0	105873.9224137931	98251000	928
OneGeneFlow	5	EA	14	0	106136.88610240334	101573000	957
OneGeneFlow	5	EA	15	0	101069.14344685242	97936000	969
OneGeneFlow	5	EA	16	0	102422.6375908619	98633000	963
OneGeneFlow	5	EA	17	0	106035.59510567297	95326000	899
OneGeneFlow	5	EA	18	0	100189.49536560247	97284000	971
OneGeneFlow	5	EA	19	0	101033.61344537816	96184000	952
OneGeneFlow	5	EA	20	0	104412.147505423	96268000	922
OneGeneFlow	5	EA	21	0	100226.35494155154	94313000	941
OneGeneFlow	5	EA	22	0	99808.68665977249	96515000	967
OneGeneFlow	5	EA	23	0	102235.48046462513	96817000	947
OneGeneFlow	5	EA	24	0	105232.58196721312	102707000	976
OneGeneFlow	5	EA	25	0	98603.41365461847	98209000	996
OneGeneFlow	5	EA	26	0	106885.38380651946	101648000	951
OneGeneFlow	5	EA	27	0	105063.67432150313	100651000	958
OneGeneFlow	5	EA	28	0	107365.67164179105	100709000	938
OneGeneFlow	5	EA	29	0	101730.56994818653	98170000	965
OneGeneFlow	5	EA	30	0	114141.79104477612	107065000	938
OneGeneFlow	5	EA	31	0	96172.37903225806	95403000	992
OneGeneFlow	5	EA	32	0	112369.93603411513	105403000	938
OneGeneFlow	5	EA	33	0	105575.37154989384	99452000	942
OneGeneFlow	5	EA	34	0	106654.2948038176	100575000	943
OneGeneFlow	5	EA	35	0	108552.68595041323	105079000	968
OneGeneFlow	5	EA	36	0	100460.1593625498	100862000	1004
OneGeneFlow	5	EA	37	0	103776.5726681128	95682000	922
OneGeneFlow	5	EA	38	0	106026.48305084746	100089000	944
OneGeneFlow	5	EA	39	0	106914.82965931864	106701000	998
OneGeneFlow	5	EA	40	0	98101.57790927021	99475000	1014
OneGeneFlow	5	EA	41	0	107218.98597626753	99392000	927
OneGeneFlow	5	EA	42	0	109916.84901531729	100464000	914
OneGeneFlow	5	EA	43	0	99185.83162217659	96607000	974
OneGeneFlow	5	EA	44	0	96203.76175548589	92067000	957
OneGeneFlow	5	EA	45	0	100662.88659793814	97643000	970
OneGeneFlow	5	EA	46	0	107306.45161290323	106448000	992
OneGeneFlow	5	EA	47	0	106448.6187845304	96336000	905
OneGeneFlow	5	EA	48	0	98587.94466403162	99771000	1012
OneGeneFlow	5	EA	49	0	92479.55010224949	90445000	978
OneGeneFlow	5	WE	0	0	106356.29709364909	98805000	929
OneGeneFlow	5	WE	1	0	106705.32915360501	102117000	957
OneGeneFlow	5	WE	2	0	100310.86519114688	99709000	994
OneGeneFlow	5	WE	3	0	112190.01085776331	103327000	921
OneGeneFlow	5	WE	4	0	109654.39672801636	107242000	978
OneGeneFlow	5	WE	5	0	107040.99244875944	99227000	927
OneGeneFlow	5	WE	6	0	102854.16666666667	98740000	960
OneGeneFlow	5	WE	7	0	99469.69696969698	98475000	990
OneGeneFlow	5	WE	8	0	104531.53153153154	104427000	999
OneGeneFlow	5	WE	9	0	104618.02575107296	97504000	932
OneGeneFlow	5	WE	10	0	112075.02799552072	100083000	893
OneGeneFlow	5	WE	11	0	95062.93018682399	96679000	1017
OneGeneFlow	5	WE	12	0	109287.95811518324	104370000	955
OneGeneFlow	5	WE	13	0	104710.49840933192	98742000	943
OneGeneFlow	5	WE	14	0	98931.4928425358	96755000	978
OneGeneFlow	5	WE	15	0	106498.9604989605	102452000	962
OneGeneFlow	5	WE	16	0	94699.2864424057	92900000	981
OneGeneFlow	5	WE	17	0	103781.5631262525	103574000	998
OneGeneFlow	5	WE	18	0	111629.20168067227	106271000	952
OneGeneFlow	5	WE	19	0	97486.21323529411	106065000	1088
OneGeneFlow	5	WE	20	0	111811.0992529349	104767000	937
OneGeneFlow	5	WE	21	0	105327.33050847458	99429000	944
OneGeneFlow	5	WE	22	0	108558.25242718446	111815000	1030
OneGeneFlow	5	WE	23	0	105439.12175648703	105650000	1002
OneGeneFlow	5	WE	24	0	98737.33195449846	95479000	967
OneGeneFlow	5	WE	25	0	104803.49794238684	101869000	972
OneGeneFlow	5	WE	26	0	105173.07692307692	109380000	1040
OneGeneFlow	5	WE	27	0	104890.73881373569	100800000	961
OneGeneFlow	5	WE	28	0	107540.88050314465	102594000	954
OneGeneFlow	5	WE	29	0	107186.40350877192	97754000	912
OneGeneFlow	5	WE	30	0	94959.05834186285	92775000	977
OneGeneFlow	5	WE	31	0	108451.92307692308	101511000	936
OneGeneFlow	5	WE	32	0	110973.0	110973000	1000
OneGeneFlow	5	WE	33	0	108589.79808714135	102183000	941
OneGeneFlow	5	WE	34	0	100729.01168969182	94786000	941
OneGeneFlow	5	WE	35	0	107813.95348837209	101992000	946
OneGeneFlow	5	WE	36	0	100717.868338558	96387000	957
OneGeneFlow	5	WE	37	0	116092.9203539823	104948000	904
OneGeneFlow	5	WE	38	0	103694.24823410697	102761000	991
OneGeneFlow	5	WE	39	0	103179.64071856288	103386000	1002
OneGeneFlow	5	WE	40	0	107745.13817809621	105267000	977
OneGeneFlow	5	WE	41	0	107627.2630457934	101062000	939
OneGeneFlow	5	WE	42	0	114792.70833333333	110201000	960
OneGeneFlow	5	WE	43	0	101017.87592008412	96068000	951
OneGeneFlow	5	WE	44	0	108876.45195353749	103106000	947
OneGeneFlow	5	WE	45	0	107790.09687836384	100137000	929
OneGeneFlow	5	WE	46	0	108716.64943123062	105129000	967
OneGeneFlow	5	WE	47	0	109581.72043010753	101911000	930
OneGeneFlow	5	WE	48	0	104039.82777179763	96653000	929
OneGeneFlow	5	WE	49	0	118014.33296582139	107039000	907
OneGeneFlow	6	EA	0	0	100402.97121634168	108134000	1077
OneGeneFlow	6	EA	1	0	103730.87557603687	112548000	1085
OneGeneFlow	6	EA	2	0	99257.38007380074	107595000	1084
OneGeneFlow	6	EA	3	0	102833.18056828597	112191000	1091
OneGeneFlow	6	EA	4	0	107003.87221684415	110535000	1033
OneGeneFlow	6	EA	5	0	98708.59167404783	111442000	1129
OneGeneFlow	6	EA	6	0	98347.33158355206	112411000	1143
OneGeneFlow	6	EA	7	0	100465.04854368932	103479000	1030
OneGeneFlow	6	EA	8	0	97160.5504587156	105905000	1090
OneGeneFlow	6	EA	9	0	100938.70402802102	115272000	1142
OneGeneFlow	6	EA	10	0	100196.64492078286	107511000	1073
OneGeneFlow	6	EA	11	0	105750.23923444976	110509000	1045
OneGeneFlow	6	EA	12	0	108227.72277227722	109310000	1010
OneGeneFlow	6	EA	13	0	110289.03345724907	118671000	1076
OneGeneFlow	6	EA	14	0	105162.54752851711	110631000	1052
OneGeneFlow	6	EA	15	0	99080.32490974729	109781000	1108
OneGeneFlow	6	EA	16	0	101823.89380530974	115061000	1130
OneGeneFlow	6	EA	17	0	101518.08318264014	112279000	1106
OneGeneFlow	6	EA	18	0	100395.3488372093	112242000	1118
OneGeneFlow	6	EA	19	0	107854.83870967742	113679000	1054
OneGeneFlow	6	EA	20	0	93674.047829938	105758000	1129
OneGeneFlow	6	EA	21	0	105500.0	118793000	1126
OneGeneFlow	6	EA	22	0	109180.0	114639000	1050
OneGeneFlow	6	EA	23	0	105233.36457357075	112284000	1067
OneGeneFlow	6	EA	24	0	100489.42042318307	109232000	1087
OneGeneFlow	6	EA	25	0	100578.36846929422	109731000	1091
OneGeneFlow	6	EA	26	0	99450.0442086649	112478000	1131
OneGeneFlow	6	EA	27	0	89731.40096618357	92872000	1035
OneGeneFlow	6	EA	28	0	99121.07623318386	110520000	1115
OneGeneFlow	6	EA	29	0	110240.25974025975	118839000	1078
OneGeneFlow	6	EA	30	0	96008.21167883211	105225000	1096
OneGeneFlow	6	EA	31	0	105905.99078341013	114908000	1085
OneGeneFlow	6	EA	32	0	100115.66484517304	109927000	1098
OneGeneFlow	6	EA	33	0	101738.87814313346	105198000	1034
OneGeneFlow	6	EA	34	0	108211.22740247383	113730000	1051
OneGeneFlow	6	EA	35	0	112776.97189483227	124393000	1103
OneGeneFlow	6	EA	36	0	102240.93264248705	118395000	1158
OneGeneFlow	6	EA	37	0	105368.42105263157	112112000	1064
OneGeneFlow	6	EA	38	0	105905.2346570397	117343000	1108
OneGeneFlow	6	EA	39	0	104939.84962406015	111656000	1064
OneGeneFlow	6	EA	40	0	99830.10156971376	108116000	1083
OneGeneFlow	6	EA	41	0	101712.8801431127	113715000	1118
OneGeneFlow	6	EA	42	0	101180.4788213628	109882000	1086
OneGeneFlow	6	EA	43	0	101737.71929824562	115981000	1140
OneGeneFlow	6	EA	44	0	95930.40293040292	104756000	1092
OneGeneFlow	6	EA	45	0	99419.44444444444	107373000	1080
OneGeneFlow	6	EA	46	0	106380.5060918463	113508000	1067
OneGeneFlow	6	EA	47	0	104291.82509505704	109715000	1052
OneGeneFlow	6	EA	48	0	103067.405355494	111622000	1083
OneGeneFlow	6	EA	49	0	103305.03731343284	110743000	1072
OneGeneFlow	6	WE	0	0	105317.35985533454	116481000	1106
OneGeneFlow	6	WE	1	0	100476.9520225776	106807000	1063
OneGeneFlow	6	WE	2	0	104809.70149253731	112356000	1072
OneGeneFlow	6	WE	3	0	104086.50190114068	109499000	1052
OneGeneFlow	6	WE	4	0	106557.24417426545	105172000	987
OneGeneFlow	6	WE	5	0	104215.6862745098	111615000	1071
OneGeneFlow	6	WE	6	0	107374.87828627069	110274000	1027
OneGeneFlow	6	WE	7	0	100120.0	110132000	1100
OneGeneFlow	6	WE	8	0	102264.81481481482	110446000	1080
OneGeneFlow	6	WE	9	0	98854.6617915905	108147000	1094
OneGeneFlow	6	WE	10	0	108429.96108949416	111466000	1028
OneGeneFlow	6	WE	11	0	109848.42883548983	118856000	1082
OneGeneFlow	6	WE	12	0	106480.62015503876	109888000	1032
OneGeneFlow	6	WE	13	0	98288.82575757576	103793000	1056
OneGeneFlow	6	WE	14	0	101089.45386064031	107357000	1062
OneGeneFlow	6	WE	15	0	102270.83333333333	103089000	1008
OneGeneFlow	6	WE	16	0	101435.89743589744	106812000	1053
OneGeneFlow	6	WE	17	0	100635.27239150507	108988000	1083
OneGeneFlow	6	WE	18	0	110116.61807580174	113310000	1029
OneGeneFlow	6	WE	19	0	101826.24768946395	110176000	1082
OneGeneFlow	6	WE	20	0	103406.46425073457	105578000	1021
OneGeneFlow	6	WE	21	0	110033.56367226061	111464000	1013
OneGeneFlow	6	WE	22	0	98001.75901495163	111428000	1137
OneGeneFlow	6	WE	23	0	101804.30711610487	108727000	1068
OneGeneFlow	6	WE	24	0	100606.4947468959	105335000	1047
OneGeneFlow	6	WE	25	0	106746.95407685099	113899000	1067
OneGeneFlow	6	WE	26	0	110813.97544853635	117352000	1059
OneGeneFlow	6	WE	27	0	106919.51710261569	106278000	994
OneGeneFlow	6	WE	28	0	96598.70250231696	104230000	1079
OneGeneFlow	6	WE	29	0	107442.97832233741	113997000	1061
OneGeneFlow	6	WE	30	0	98028.75695732838	105675000	1078
OneGeneFlow	6	WE	31	0	97144.24951267056	99670000	1026
OneGeneFlow	6	WE	32	0	93223.02158273381	103664000	1112
OneGeneFlow	6	WE	33	0	98292.06049149338	103993000	1058
OneGeneFlow	6	WE	34	0	99854.14680648237	104747000	1049
OneGeneFlow	6	WE	35	0	98905.08149568552	103158000	1043
OneGeneFlow	6	WE	36	0	101062.80193236715	104600000	1035
OneGeneFlow	6	WE	37	0	104268.71401151632	108648000	1042
OneGeneFlow	6	WE	38	0	101766.41651031894	108483000	1066
OneGeneFlow	6	WE	39	0	100812.73764258555	106055000	1052
OneGeneFlow	6	WE	40	0	101542.30769230769	105604000	1040
OneGeneFlow	6	WE	41	0	105616.65053242982	109102000	1033
OneGeneFlow	6	WE	42	0	106207.615593835	117147000	1103
OneGeneFlow	6	WE	43	0	103132.88718929254	107877000	1046
OneGeneFlow	6	WE	44	0	99894.17475728155	102891000	1030
OneGeneFlow	6	WE	45	0	98090.99099099099	108881000	1110
OneGeneFlow	6	WE	46	0	101109.28961748634	111018000	1098
OneGeneFlow	6	WE	47	0	100346.75205855444	109679000	1093
OneGeneFlow	6	WE	48	0	98324.17582417582	107370000	1092
OneGeneFlow	6	WE	49	0	100852.08711433757	111139000	1102
OneGeneFlow	7	EA	0	0	108291.94312796209	114248000	1055
OneGeneFlow	7	EA	1	0	100132.83442469598	107042000	1069
OneGeneFlow	7	EA	2	0	103657.65765765766	103554000	999
OneGeneFlow	7	EA	3	0	104442.27005870841	106740000	1022
OneGeneFlow	7	EA	4	0	105939.74732750242	109012000	1029
OneGeneFlow	7	EA	5	0	99555.1436515292	107420000	1079
OneGeneFlow	7	EA	6	0	101894.18493803623	106887000	1049
OneGeneFlow	7	EA	7	0	107016.32653061225	104876000	980
OneGeneFlow	7	EA	8	0	102529.46593001841	111347000	1086
OneGeneFlow	7	EA	9	0	103160.50583657587	106049000	1028
OneGeneFlow	7	EA	10	0	114566.83417085427	113994000	995
OneGeneFlow	7	EA	11	0	95707.54716981133	101450000	1060
OneGeneFlow	7	EA	12	0	103987.36637512148	107003000	1029
OneGeneFlow	7	EA	13	0	104746.83544303797	107575000	1027
OneGeneFlow	7	EA	14	0	97940.52044609665	105384000	1076
OneGeneFlow	7	EA	15	0	102686.49669499528	108745000	1059
OneGeneFlow	7	EA	16	0	99278.3203125	101661000	1024
OneGeneFlow	7	EA	17	0	110212.5	114621000	1040
OneGeneFlow	7	EA	18	0	100741.62679425838	105275000	1045
OneGeneFlow	7	EA	19	0	117228.45275181724	112891000	963
OneGeneFlow	7	EA	20	0	100009.55109837631	104710000	1047
OneGeneFlow	7	EA	21	0	101354.93827160494	98517000	972
OneGeneFlow	7	EA	22	0	108164.8460774578	108922000	1007
OneGeneFlow	7	EA	23	0	101549.662487946	105307000	1037
OneGeneFlow	7	EA	24	0	104540.22988505747	109140000	1044
OneGeneFlow	7	EA	25	0	107750.501002004	107535000	998
OneGeneFlow	7	EA	26	0	101960.57692307692	106039000	1040
OneGeneFlow	7	EA	27	0	98817.29920564873	111960000	1133
OneGeneFlow	7	EA	28	0	102558.9600742804	110456000	1077
OneGeneFlow	7	EA	29	0	106316.25615763546	107911000	1015
OneGeneFlow	7	EA	30	0	106107.82442748091	111201000	1048
OneGeneFlow	7	EA	31	0	105151.39826422372	109042000	1037
OneGeneFlow	7	EA	32	0	109005.15463917526	105735000	970
OneGeneFlow	7	EA	33	0	103763.53276353277	109263000	1053
OneGeneFlow	7	EA	34	0	116601.4344262295	113803000	976
OneGeneFlow	7	EA	35	0	98630.01912045889	103167000	1046
OneGeneFlow	7	EA	36	0	101777.16894977169	111446000	1095
OneGeneFlow	7	EA	37	0	107435.48387096774	106576000	992
OneGeneFlow	7	EA	38	0	102752.89575289575	106452000	1036
OneGeneFlow	7	EA	39	0	106519.37984496124	109928000	1032
OneGeneFlow	7	EA	40	0	113280.73770491804	110562000	976
OneGeneFlow	7	EA	41	0	107363.29233680227	113483000	1057
OneGeneFlow	7	EA	42	0	100698.26707441386	98785000	981
OneGeneFlow	7	EA	43	0	98640.35087719298	101205000	1026
OneGeneFlow	7	EA	44	0	102722.93942403178	103442000	1007
OneGeneFlow	7	EA	45	0	114884.13361169102	110059000	958
OneGeneFlow	7	EA	46	0	113717.63506625892	111557000	981
OneGeneFlow	7	EA	47	0	103482.39771646052	108760000	1051
OneGeneFlow	7	EA	48	0	101062.734082397	107935000	1068
OneGeneFlow	7	EA	49	0	95625.66844919787	107292000	1122
OneGeneFlow	7	WE	0	0	102211.79883945841	105687000	1034
OneGeneFlow	7	WE	1	0	99847.65625	102244000	1024
OneGeneFlow	7	WE	2	0	97842.1052631579	104104000	1064
OneGeneFlow	7	WE	3	0	100374.29643527204	106999000	1066
OneGeneFlow	7	WE	4	0	101795.91836734694	104748000	1029
OneGeneFlow	7	WE	5	0	96151.11940298507	103074000	1072
OneGeneFlow	7	WE	6	0	97336.68801463861	106389000	1093
OneGeneFlow	7	WE	7	0	104901.8645731109	106895000	1019
OneGeneFlow	7	WE	8	0	114893.0276981853	120293000	1047
OneGeneFlow	7	WE	9	0	96866.98564593302	101226000	1045
OneGeneFlow	7	WE	10	0	101928.76965772433	110185000	1081
OneGeneFlow	7	WE	11	0	103906.34146341463	106504000	1025
OneGeneFlow	7	WE	12	0	103622.2435282838	108078000	1043
OneGeneFlow	7	WE	13	0	105780.03875968992	109165000	1032
OneGeneFlow	7	WE	14	0	99428.17423540314	107283000	1079
OneGeneFlow	7	WE	15	0	101926.7578125	104373000	1024
OneGeneFlow	7	WE	16	0	104319.76744186046	107658000	1032
OneGeneFlow	7	WE	17	0	102051.50631681243	105011000	1029
OneGeneFlow	7	WE	18	0	99810.95890410959	109293000	1095
OneGeneFlow	7	WE	19	0	98334.30799220272	100891000	1026
OneGeneFlow	7	WE	20	0	106354.61689587426	108269000	1018
OneGeneFlow	7	WE	21	0	101244.2748091603	106104000	1048
OneGeneFlow	7	WE	22	0	103041.9512195122	105618000	1025
OneGeneFlow	7	WE	23	0	103259.54946131243	105428000	1021
OneGeneFlow	7	WE	24	0	105259.33014354068	109996000	1045
OneGeneFlow	7	WE	25	0	98454.19479267117	102097000	1037
OneGeneFlow	7	WE	26	0	97021.85792349727	106530000	1098
OneGeneFlow	7	WE	27	0	102020.60843964672	103959000	1019
OneGeneFlow	7	WE	28	0	98243.94966118103	101486000	1033
OneGeneFlow	7	WE	29	0	106290.54054054055	110117000	1036
OneGeneFlow	7	WE	30	0	102068.96551724138	109520000	1073
OneGeneFlow	7	WE	31	0	93198.58156028368	105128000	1128
OneGeneFlow	7	WE	32	0	101958.3746283449	102876000	1009
OneGeneFlow	7	WE	33	0	110065.04854368932	113367000	1030
OneGeneFlow	7	WE	34	0	100819.51219512195	103340000	1025
OneGeneFlow	7	WE	35	0	108199.81060606061	114259000	1056
OneGeneFlow	7	WE	36	0	101569.13470115968	113859000	1121
OneGeneFlow	7	WE	37	0	112065.27909176916	118453000	1057
OneGeneFlow	7	WE	38	0	103184.75073313783	105558000	1023
OneGeneFlow	7	WE	39	0	105552.60570304818	107347000	1017
OneGeneFlow	7	WE	40	0	96734.75314617618	99927000	1033
OneGeneFlow	7	WE	41	0	97969.21641791044	105023000	1072
OneGeneFlow	7	WE	42	0	100739.21765295888	100437000	997
OneGeneFlow	7	WE	43	0	104993.40866290018	111503000	1062
OneGeneFlow	7	WE	44	0	104295.29529529529	104191000	999
OneGeneFlow	7	WE	45	0	99862.31884057971	110248000	1104
OneGeneFlow	7	WE	46	0	93120.33582089552	99825000	1072
OneGeneFlow	7	WE	47	0	99216.68264621285	103483000	1043
OneGeneFlow	7	WE	48	0	101704.45736434108	104959000	1032
OneGeneFlow	7	WE	49	0	96703.38983050847	102699000	1062
OneGeneFlow	8	EA	0	0	101450.05149330587	98508000	971
OneGeneFlow	8	EA	1	0	100986.70756646217	98765000	978
OneGeneFlow	8	EA	2	0	102585.6129685917	101252000	987
OneGeneFlow	8	EA	3	0	102397.20129171152	95127000	929
OneGeneFlow	8	EA	4	0	108021.27659574468	106617000	987
OneGeneFlow	8	EA	5	0	108301.84804928131	105486000	974
OneGeneFlow	8	EA	6	0	111136.63967611337	109803000	988
OneGeneFlow	8	EA	7	0	103647.65784114054	101782000	982
OneGeneFlow	8	EA	8	0	107849.74093264248	104075000	965
OneGeneFlow	8	EA	9	0	110546.53465346535	111652000	1010
OneGeneFlow	8	EA	10	0	104704.81927710843	104286000	996
OneGeneFlow	8	EA	11	0	101513.48651348651	101615000	1001
OneGeneFlow	8	EA	12	0	105159.40488841658	98955000	941
OneGeneFlow	8	EA	13	0	102897.14867617108	101045000	982
OneGeneFlow	8	EA	14	0	111891.05858170606	108870000	973
OneGeneFlow	8	EA	15	0	112487.48748748748	112375000	999
OneGeneFlow	8	EA	16	0	104743.72384937239	100135000	956
OneGeneFlow	8	EA	17	0	106500.49751243781	107033000	1005
OneGeneFlow	8	EA	18	0	101861.61616161616	100843000	990
OneGeneFlow	8	EA	19	0	109242.45577523414	104982000	961
OneGeneFlow	8	EA	20	0	117319.03765690376	112157000	956
OneGeneFlow	8	EA	21	0	103153.125	99027000	960
OneGeneFlow	8	EA	22	0	104913.84615384616	102291000	975
OneGeneFlow	8	EA	23	0	114137.39669421487	110485000	968
OneGeneFlow	8	EA	24	0	105009.19305413688	102804000	979
OneGeneFlow	8	EA	25	0	108821.50101419879	107298000	986
OneGeneFlow	8	EA	26	0	99748.01587301587	100546000	1008
OneGeneFlow	8	EA	27	0	98688.88888888889	102143000	1035
OneGeneFlow	8	EA	28	0	104319.40298507463	104841000	1005
OneGeneFlow	8	EA	29	0	105522.63779527559	107211000	1016
OneGeneFlow	8	EA	30	0	104177.35470941884	103969000	998
OneGeneFlow	8	EA	31	0	114365.30172413793	106131000	928
OneGeneFlow	8	EA	32	0	104611.55378486056	105030000	1004
OneGeneFlow	8	EA	33	0	107116.35220125786	102189000	954
OneGeneFlow	8	EA	34	0	99643.74403056351	104327000	1047
OneGeneFlow	8	EA	35	0	105625.72533849129	109217000	1034
OneGeneFlow	8	EA	36	0	113072.62021589794	115221000	1019
OneGeneFlow	8	EA	37	0	104558.3596214511	99435000	951
OneGeneFlow	8	EA	38	0	110819.93896236012	108936000	983
OneGeneFlow	8	EA	39	0	105266.8776371308	99793000	948
OneGeneFlow	8	EA	40	0	100192.86403085824	103900000	1037
OneGeneFlow	8	EA	41	0	105375.25562372188	103057000	978
OneGeneFlow	8	EA	42	0	102520.57613168724	99650000	972
OneGeneFlow	8	EA	43	0	95600.0	96556000	1010
OneGeneFlow	8	EA	44	0	103482.55234297109	103793000	1003
OneGeneFlow	8	EA	45	0	105621.90082644628	102242000	968
OneGeneFlow	8	EA	46	0	99629.22465208748	100227000	1006
OneGeneFlow	8	EA	47	0	107630.06923837784	108814000	1011
OneGeneFlow	8	EA	48	0	107333.67139959431	105831000	986
OneGeneFlow	8	EA	49	0	103208.69565217392	106821000	1035
OneGeneFlow	8	WE	0	0	103779.66101694915	97968000	944
OneGeneFlow	8	WE	1	0	102572.02505219207	98264000	958
OneGeneFlow	8	WE	2	0	97594.97487437187	97107000	995
OneGeneFlow	8	WE	3	0	90874.61773700306	89148000	981
OneGeneFlow	8	WE	4	0	104634.8195329087	98566000	942
